-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8000000000000000e+00
-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1.8000000000000000e+00
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8000000000000000e+00
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8000000000000000e+00
1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8000000000000000e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,-1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,1.6000000000000001e+00
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,5.9999999999999998e-01
1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,2
1,1,1,-1,1,1,1,1,1,1,2
1,1,-1,-1,1,1,1,1,1,1,2
1,1,-1,-1,1,1,-1,1,1,1,2
1,-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,-1,2
1,1,-1,-1,1,1,1,1,1,1,2
